num_MesAno;nom_Cidade;nom_AreaTelefonica;qtd_Acessos;nom_EscritorioServico;CRITICIDADE;
22025;CRUZEIRO;DFBSA_O1A77;2;SJ CAMPOS;;
22025;CRUZEIRO;DFBSA_O1A78;4;SJ CAMPOS;;
22025;CRUZEIRO;DFBSA_O1A79;4;SJ CAMPOS;;
22025;CRUZEIRO;DFBSA_O1A80;1;SJ CAMPOS;;
22025;CRUZEIRO;DFBSA_O1A81;2;SJ CAMPOS;;
22025;CRUZEIRO;DFBSA_O1A82;2;SJ CAMPOS;;
22025;CRUZEIRO;DFBSA_O1C27;11;SJ CAMPOS;;
22025;CRUZEIRO;DFBSA_O1D30;1;SJ CAMPOS;;
22025;CRUZEIRO;DFBSA_O1T03;1;SJ CAMPOS;;
22025;CRUZEIRO;DFBSA_O1V21;9;SJ CAMPOS;;
22025;CRUZEIRO;;101;SJ CAMPOS;;
22025;CRUZEIRO;NR;3.478;SJ CAMPOS;;
22025;DESCALVADO;IA;4;;;
22025;DESCALVADO;OG;1.519;;;
22025;DRACENA;RB;1.648;;;
22025;EMBU DAS ARTES;CV;4;;;
22025;EMBU DAS ARTES;EB;7.206;;;
22025;EMBU DAS ARTES;PI;10.224;;;
22025;EMBU GUACU;EG;3.028;;;
22025;EMBU GUACU;PF;1;;;
22025;ESPIRITO SANTO DO PINHAL;JB;2.136;;;
22025;ESPIRITO SANTO DO PINHAL;JI;4;;;
22025;FERNANDOPOLIS;GS;2.128;;;
22025;FERNANDOPOLIS;RD;1;;;
22025;FRANCA;CE;5.495;;;
22025;FRANCA;CS;1;;;
22025;FRANCA;DS;1;;;
22025;FRANCA;PM;5.551;;;
22025;GARCA;RB;1.525;;;
22025;GUARARAPES;#;1;;;
22025;GUARARAPES;MP;1.493;;;
22025;GUARATINGUETA;MF;5.910;SJ CAMPOS;;
22025;GUARATINGUETA;NG;4.615;SJ CAMPOS;;
22025;HORTOLANDIA;HT;15.227;;;
22025;HORTOLANDIA;SC;10.756;;;
22025;IBIUNA;GF;2;;;
22025;IBIUNA;VI;661;;;
22025;ILHABELA;#;1;SJ CAMPOS;;
22025;ILHABELA;BV;1.754;SJ CAMPOS;;
22025;ILHABELA;DT;1;SJ CAMPOS;;
22025;ILHABELA;FM;1.018;SJ CAMPOS;;
22025;ILHABELA;PF;2;SJ CAMPOS;;
22025;ILHABELA;RP;3.257;SJ CAMPOS;;
22025;ILHABELA;SM;1;SJ CAMPOS;;
22025;INDAIATUBA;#;2;;;
22025;INDAIATUBA;DP;30.282;;;
22025;INDAIATUBA;IV;2.875;;;
22025;INDAIATUBA;ML;1;;;
22025;INDAIATUBA;MR;10.656;;;
22025;ITAPECERICA DA SERRA;CM;1.053;;;
22025;ITAPECERICA DA SERRA;IS;5.920;;;
22025;ITAPETININGA;#;1;;;
22025;ITAPETININGA;PT;4.161;;;
22025;ITAPETININGA;QB;9.035;;;
22025;ITAPEVA;MP;3.630;;;
22025;ITAPEVI;AB;1.961;;;
22025;ITAPEVI;IV;13.256;;;
22025;ITAPEVI;QE;166;;;
22025;ITAPIRA;BR;3.334;;;
22025;ITAPOLIS;JI;7;;;
22025;ITAPOLIS;JS;1.908;;;
22025;ITATIBA;CS;17.327;JUNDIAI;;
22025;ITATIBA;MD;429;JUNDIAI;;
22025;ITU;CC;500;JUNDIAI;;
22025;ITU;DL;1;JUNDIAI;;
22025;ITU;FP;8.657;JUNDIAI;;
22025;ITU;PI;189;JUNDIAI;;
22025;ITU;RT;7.189;JUNDIAI;;
22025;ITUPEVA;#;2;JUNDIAI;;
22025;ITUPEVA;AM;1;JUNDIAI;;
22025;ITUPEVA;CF;787;JUNDIAI;;
22025;ITUPEVA;CX;4.246;JUNDIAI;;
22025;ITUPEVA;GU;203;JUNDIAI;;
22025;ITUPEVA;IA;1;JUNDIAI;;
22025;ITUPEVA;VI;1;JUNDIAI;;
22025;JABOTICABAL;SS;4.802;;;
22025;JACAREI;CF;8.270;SJ CAMPOS;;
22025;JACAREI;JM;17.785;SJ CAMPOS;;
22025;JACAREI;LN;2.541;SJ CAMPOS;;
22025;JAGUARIUNA;AE;4.848;;;
22025;JALES;RC;2.088;;;
22025;JANDIRA;JA;8.062;;;
22025;JANDIRA;SF;4.632;;;
22025;JAU;#;1;;;
22025;JAU;AG;12.792;;;
22025;JAU;SZ;551;;;
22025;JUNDIAI;BJ;12.538;JUNDIAI;;
22025;JUNDIAI;CB;3.409;JUNDIAI;;
22025;JUNDIAI;EM;6;JUNDIAI;;
22025;JUNDIAI;GC;15.237;JUNDIAI;;
22025;JUNDIAI;HB;3.733;JUNDIAI;;
22025;JUNDIAI;RA;1;JUNDIAI;;
22025;JUNDIAI;TN;54;JUNDIAI;;
22025;JUNDIAI;VI;19.053;JUNDIAI;;
22025;JUNDIAI;VP;3.675;JUNDIAI;;
22025;JUQUITIBA;JQ;448;;;
22025;LEME;AM;4.203;;;
22025;LEME;BO;305;;;
22025;LENCOIS PAULISTA;GP;4.888;;;
22025;LIMEIRA;#;1;;;
22025;LIMEIRA;CG;18.679;;;
22025;LIMEIRA;;0;;;
22025;LINS;SS;3.418;;;
22025;LORENA;VA;2.801;SJ CAMPOS;;
22025;LOUVEIRA;RK;1.385;;;
22025;LOUVEIRA;SA;404;;;
22025;MAIRINQUE;MQ;2.364;;;
22025;MAIRINQUE;PF;1;;;
22025;MAIRINQUE;PO;2.005;;;
22025;MAIRIPORA;AT;1;JUNDIAI;;
22025;MAIRIPORA;CE;1;JUNDIAI;;
22025;MAIRIPORA;CL;182;JUNDIAI;;
22025;MAIRIPORA;CP;507;JUNDIAI;;
22025;MAIRIPORA;GZ;2;JUNDIAI;;
22025;MAIRIPORA;JM;3;JUNDIAI;;
22025;MAIRIPORA;;1;JUNDIAI;;
22025;MAIRIPORA;PL;2;JUNDIAI;;
22025;MAIRIPORA;PP;3.317;JUNDIAI;;
22025;MAIRIPORA;PS;2;JUNDIAI;;
22025;MAIRIPORA;RB;7;JUNDIAI;;
22025;MAIRIPORA;SF;1;JUNDIAI;;
22025;MAIRIPORA;SI;2;JUNDIAI;;
22025;MAIRIPORA;SM;8;JUNDIAI;;
22025;MAIRIPORA;TP;2.536;JUNDIAI;;
22025;MAIRIPORA;VL;1;JUNDIAI;;
22025;MARILIA;DI;3.637;;;
22025;MARILIA;JA;11.600;;;
22025;MARILIA;PN;759;;;
22025;MARILIA;SR;3.835;;;
22025;MATAO;#;1;;;
22025;MATAO;MO;4.548;;;
22025;MIRASSOL;SP;1.442;;;
22025;MOCOCA;RB;2.103;;;
22025;MOGI GUAÇU;HC;3.692;;;
22025;MOGI GUACU;#;1;;;
22025;MOGI GUACU;HC;8.918;;;
22025;MOGI MIRIM;PJ;9.128;;;
22025;MONTE MOR;JF;133;;;
22025;NOVA ODESSA;JP;5.079;;;
22025;OLIMPIA;OL;2.728;;;
22025;OSASCO;#;2;;;
22025;OSASCO;MK;2.342;;;
22025;OSASCO;OS;29.811;;;
22025;OSASCO;QT;10.024;;;
22025;OSASCO;RO;20.228;;;
22025;OSASCO;SN;32.780;;;
22025;OSVALDO CRUZ;EK;1.466;;;
22025;OURINHOS;MP;6.867;;;
22025;PARAGUACU PAULISTA;PG;983;;;
22025;PAULINIA;DS;10.252;;;
22025;PAULINIA;EE;1.392;;;
22025;PAULINIA;ML;3.648;;;
22025;PEDERNEIRAS;PN;1.821;;;
22025;PEDREIRA;AP;1.368;;;
22025;PEDREIRA;IP;1;;;
22025;PENAPOLIS;LO;1.688;;;
22025;PEREIRA BARRETO;PM;1.140;;;
22025;PINDAMONHANGABA;LM;6.947;SJ CAMPOS;;
22025;PINDAMONHANGABA;MC;1.333;SJ CAMPOS;;
22025;PIRACICABA;DR;6.217;;;
22025;PIRACICABA;JE;12.366;;;
22025;PIRACICABA;;0;;;
22025;PIRACICABA;PI;15.249;;;
22025;PIRACICABA;PJ;2.607;;;
22025;PIRACICABA;ST;2.993;;;
22025;PIRACICABA;VR;6.640;;;
22025;PIRASSUNUNGA;GO;4.217;;;
22025;PIRATININGA;RG;274;;;
22025;PORTO FELIZ;BO;107;;;
22025;PORTO FELIZ;PF;4.931;;;
22025;PRESIDENTE PRUDENTE;BG;4.204;;;
22025;PRESIDENTE PRUDENTE;PS;2.365;;;
22025;PRESIDENTE PRUDENTE;RB;11.463;;;
22025;PRESIDENTE PRUDENTE;SG;4.171;;;
22025;RIBEIRAO PRETO;#;5;;;
22025;RIBEIRAO PRETO;AN;3.420;;;
22025;RIBEIRAO PRETO;BP;2.683;;;
22025;RIBEIRAO PRETO;CE;775;;;
22025;RIBEIRAO PRETO;DB;1.776;;;
22025;RIBEIRAO PRETO;GC;6.966;;;
22025;RIBEIRAO PRETO;IA;1;;;
22025;RIBEIRAO PRETO;IR;5.978;;;
22025;RIBEIRAO PRETO;JF;4;;;
22025;RIBEIRAO PRETO;LE;7.613;;;
22025;RIBEIRAO PRETO;LG;8.174;;;
22025;RIBEIRAO PRETO;NO;7.561;;;
22025;RIBEIRAO PRETO;NR;2.498;;;
22025;RIBEIRAO PRETO;OE;6.813;;;
22025;RIBEIRAO PRETO;PE;1;;;
22025;RIBEIRAO PRETO;PF;1;;;
22025;RIBEIRAO PRETO;QF;1.840;;;
22025;RIBEIRAO PRETO;RV;500;;;
22025;RIBEIRAO PRETO;SL;11.681;;;
22025;RIBEIRAO PRETO;SO;5.146;;;
22025;RIBEIRAO PRETO;VT;1.241;;;
22025;RIO CLARO;AD;11.741;;;
22025;RIO CLARO;JF;3.334;;;
22025;SALTO;NJ;16.593;JUNDIAI;;
22025;SANTA BARBARA D OESTE;DC;9.647;;;
22025;SANTA BARBARA D OESTE;JM;4.483;;;
22025;SANTA CRUZ DO RIO PARDO;MB;607;;;
22025;SANTANA DE PARNAIBA;AP;8.080;;;
22025;SANTANA DE PARNAIBA;CB;359;;;
22025;SANTANA DE PARNAIBA;CL;322;;;
22025;SANTANA DE PARNAIBA;DV;428;;;
22025;SANTANA DE PARNAIBA;SP;2.794;;;
22025;SANTANA DE PARNAIBA;VN;798;;;
22025;SAO CARLOS;AE;4.999;;;
22025;SAO CARLOS;FL;77;;;
22025;SAO CARLOS;GE;3.447;;;
22025;SAO CARLOS;NJ;18.252;;;
22025;SAO CARLOS;VP;3.965;;;
22025;SAO JOAO DA BOA VISTA;CB;25;;;
22025;SAO JOAO DA BOA VISTA;CS;9.267;;;
22025;SAO JOAO DA BOA VISTA;PD;2;;;
22025;SAO JOSE DO RIO PARDO;FG;3.821;;;
22025;SAO JOSE DO RIO PARDO;GU;1;;;
22025;SAO JOSE DO RIO PARDO;SS;1;;;
22025;SAO JOSE DO RIO PRETO;BV;1.218;;;
22025;SAO JOSE DO RIO PRETO;EL;11.589;;;
22025;SAO JOSE DO RIO PRETO;MC;18.046;;;
22025;SAO JOSE DO RIO PRETO;RD;14.834;;;
22025;SAO JOSE DO RIO PRETO;VS;12.178;;;
22025;SAO JOSE DO RIO PRETO;VT;4.671;;;
22025;SAO JOSE DOS CAMPOS;BE;5.790;SJ CAMPOS;;
22025;SAO JOSE DOS CAMPOS;CA;5.596;SJ CAMPOS;;
22025;SAO JOSE DOS CAMPOS;EM;3.412;SJ CAMPOS;;
22025;SAO JOSE DOS CAMPOS;JS;27.120;SJ CAMPOS;;
22025;SAO JOSE DOS CAMPOS;NH;4.292;SJ CAMPOS;;
22025;SAO JOSE DOS CAMPOS;PT;6.229;SJ CAMPOS;;
22025;SAO JOSE DOS CAMPOS;RH;35.368;SJ CAMPOS;;
22025;SAO JOSE DOS CAMPOS;TT;17.204;SJ CAMPOS;;
22025;SAO JOSE DOS CAMPOS;UR;4.070;SJ CAMPOS;;
22025;SAO ROQUE;CG;1;;;
22025;SAO ROQUE;PC;207;;;
22025;SAO ROQUE;SR;5.107;;;
22025;SAO SEBASTIAO;AC;1.688;SJ CAMPOS;;
22025;SAO SEBASTIAO;BA;103;SJ CAMPOS;;
22025;SAO SEBASTIAO;BC;339;SJ CAMPOS;;
22025;SAO SEBASTIAO;BO;2.226;SJ CAMPOS;;
22025;SAO SEBASTIAO;BU;334;SJ CAMPOS;;
22025;SAO SEBASTIAO;FP;344;SJ CAMPOS;;
22025;SAO SEBASTIAO;MR;1.033;SJ CAMPOS;;
22025;SAO SEBASTIAO;PB;609;SJ CAMPOS;;
22025;SAO SEBASTIAO;PJ;1.060;SJ CAMPOS;;
22025;SAO SEBASTIAO;TQ;1;SJ CAMPOS;;
22025;SERTAOZINHO;CS;9.688;;;
22025;SOROCABA;#;4;;;
22025;SOROCABA;AP;7.688;;;
22025;SOROCABA;AS;15.954;;;
22025;SOROCABA;AT;8.334;;;
22025;SOROCABA;CA;5.932;;;
22025;SOROCABA;CD;2.096;;;
22025;SOROCABA;CR;17.989;;;
22025;SOROCABA;ED;2.125;;;
22025;SUMARE;AR;10.331;;;
22025;SUMARE;NZ;14.801;;;
22025;SUMARE;PS;1.164;;;
22025;TABOAO DA SERRA;#;1;;;
22025;TABOAO DA SERRA;TA;20.481;;;
22025;TABOAO DA SERRA;TK;17.313;;;
22025;TATUI;TI;4.611;;;
22025;TAUBATE;#;2;SJ CAMPOS;;
22025;TAUBATE;AM;26.168;SJ CAMPOS;;
22025;TAUBATE;IN;2.976;SJ CAMPOS;;
22025;TAUBATE;QM;1.443;SJ CAMPOS;;
22025;TAUBATE;RB;1;SJ CAMPOS;;
22025;TAUBATE;SJ;3.356;SJ CAMPOS;;
22025;TAUBATE;SPTTE_;1;SJ CAMPOS;;
22025;TIETE;RR;4;;;
22025;TIETE;TT;2.300;;;
22025;TREMEMBE;SB;2.195;SJ CAMPOS;;
22025;TUPA;RC;4.094;;;
22025;UBATUBA;EM;2;SJ CAMPOS;;
22025;UBATUBA;IT;4;SJ CAMPOS;;
22025;UBATUBA;LG;62;SJ CAMPOS;;
22025;UBATUBA;LZ;876;SJ CAMPOS;;
22025;UBATUBA;MA;54;SJ CAMPOS;;
22025;UBATUBA;PG;309;SJ CAMPOS;;
22025;UBATUBA;TG;3.529;SJ CAMPOS;;
22025;VALINHOS;IA;20.723;;;
22025;VALINHOS;VV;1.569;;;
22025;VARZEA PAULISTA;AS;4.609;JUNDIAI;;
22025;VINHEDO;CA;676;;;
22025;VINHEDO;DI;20;;;
22025;VINHEDO;PF;1;;;
22025;VINHEDO;PU;1;;;
22025;VINHEDO;SA;1;;;
22025;VINHEDO;SD;13.469;;;
22025;VINHEDO;VA;835;;;
22025;VOTORANTIM;AF;7.350;;;
22025;VOTORANTIM;PJ;1.129;;;
22025;VOTUPORANGA;RP;4.618;;;
32025;ADAMANTINA;EC;1.467;;;
32025;AMERICANA;#;1;;;
32025;AMERICANA;PN;2.028;;;
32025;AMERICANA;PZ;570;;;
32025;AMERICANA;SV;8.227;;;
32025;AMERICANA;XN;19.939;;;
32025;AMERICO BRASILIENSE;FN;1.491;;;
32025;AMPARO;LR;3.326;;;
32025;ANDRADINA;AD;1.030;;;
32025;APARECIDA;CT;1.285;SJ CAMPOS;;
32025;ARACARIGUAMA;VO;60;;;
32025;ARACATUBA;#;1;;;
32025;ARACATUBA;ES;2.340;;;
32025;ARACATUBA;XN;18.680;;;
32025;ARACOIABA DA SERRA;AS;1;;;
32025;ARACOIABA DA SERRA;DR;1.034;;;
32025;ARACOIABA DA SERRA;DT;2;;;
32025;ARACOIABA DA SERRA;IP;587;;;
32025;ARACOIABA DA SERRA;PI;1;;;
32025;ARACOIABA DA SERRA;SM;1;;;
32025;ARARAQUARA;AD;506;;;
32025;ARARAQUARA;FI;2.830;;;
32025;ARARAQUARA;JI;1.860;;;
32025;ARARAQUARA;VX;375;;;
32025;ARARAS;JM;7.718;;;
32025;ARTUR NOGUEIRA;DC;1.745;;;
32025;ASSIS;RP;7.790;;;
32025;ATIBAIA;#;1;JUNDIAI;;
32025;ATIBAIA;BT;1;JUNDIAI;;
32025;ATIBAIA;MR;165;JUNDIAI;;
32025;ATIBAIA;PA;280;JUNDIAI;;
32025;ATIBAIA;SJ;14.559;JUNDIAI;;
32025;AVARE;SC;5.084;;;
32025;BARRA BONITA;RC;2.691;;;
32025;BARRETOS;BR;3.130;;;
32025;BARUERI;#;2;;;
32025;BARUERI;AL;14.491;;;
32025;BARUERI;AS;2.011;;;
32025;BARUERI;BA;13.648;;;
32025;BARUERI;CN;5.554;;;
32025;BARUERI;JS;5.911;;;
32025;BAURU;#;2;;;
32025;BAURU;AC;12.106;;;
32025;BAURU;CE;3.114;;;
32025;BAURU;IN;3.501;;;
32025;BAURU;RE;6.353;;;
32025;BAURU;SPBRU_;1;;;
32025;BAURU;VA;2.929;;;
32025;BAURU;VF;3.255;;;
32025;BEBEDOURO;JM;2.092;;;
32025;BIRIGUI;BC;4.676;;;
32025;BOITUVA;AB;3.059;;;
32025;BOITUVA;CT;735;;;
32025;BOTUCATU;JP;12.904;;;
32025;BRAGANCA PAULISTA;#;1;JUNDIAI;;
32025;BRAGANCA PAULISTA;AV;2.485;JUNDIAI;;
32025;BRAGANCA PAULISTA;DN;2.872;JUNDIAI;;
32025;BRAGANCA PAULISTA;SC;11.325;JUNDIAI;;
32025;CABREUVA;CM;12;JUNDIAI;;
32025;CABREUVA;JC;1.728;JUNDIAI;;
32025;CACAPAVA;MI;6.282;SJ CAMPOS;;
32025;CAIEIRAS;AC;1.247;JUNDIAI;;
32025;CAIEIRAS;JL;213;JUNDIAI;;
32025;CAJAMAR;CJ;609;JUNDIAI;;
32025;CAJAMAR;JN;2.587;JUNDIAI;;
32025;CAJAMAR;PV;5.543;JUNDIAI;;
32025;CAMPINAS;#;5;;;
32025;CAMPINAS;AL;1.695;;;
32025;CAMPINAS;AM;1.086;;;
32025;CAMPINAS;BD;2.834;;;
32025;CAMPINAS;BE;3.073;;;
32025;CAMPINAS;BG;4.655;;;
32025;CAMPINAS;BV;1.779;;;
32025;CAMPINAS;CB;21.397;;;
32025;CAMPINAS;CE;14.597;;;
32025;CAMPINAS;CL;17.364;;;
32025;CAMPINAS;CT;12.739;;;
32025;CAMPINAS;DL;3.524;;;
32025;CAMPINAS;JO;11.668;;;
32025;CAMPINAS;MD;2.327;;;
32025;CAMPINAS;;3.642;;;
32025;CAMPINAS;OV;6.089;;;
32025;CAMPINAS;SB;7.464;;;
32025;CAMPINAS;SG;2.547;;;
32025;CAMPINAS;SL;2.690;;;
32025;CAMPINAS;SS;3.730;;;
32025;CAMPINAS;TK;2;;;
32025;CAMPINAS;TQ;8.366;;;
32025;CAMPINAS;VC;6.407;;;
32025;CAMPINAS;VT;7.954;;;
32025;CAMPO LIMPO PAULISTA;#;1;JUNDIAI;;
32025;CAMPO LIMPO PAULISTA;MS;4.842;JUNDIAI;;
32025;CAMPOS DO JORDAO;AB;2.778;SJ CAMPOS;;
32025;CAMPOS DO JORDAO;ER;1.576;SJ CAMPOS;;
32025;CAMPOS DO JORDAO;GZ;1;SJ CAMPOS;;
32025;CAMPOS DO JORDAO;IA;2;SJ CAMPOS;;
32025;CAMPOS DO JORDAO;JD;2;SJ CAMPOS;;
32025;CAMPOS DO JORDAO;NI;1;SJ CAMPOS;;
32025;CAMPOS DO JORDAO;VE;7;SJ CAMPOS;;
32025;CAPIVARI;IP;4;;;
32025;CAPIVARI;PF;2.228;;;
32025;CARAGUATATUBA;AA;3.829;SJ CAMPOS;;
32025;CARAGUATATUBA;MG;1.623;SJ CAMPOS;;
32025;CARAGUATATUBA;MK;1.132;SJ CAMPOS;;
32025;CARAGUATATUBA;PN;1.622;SJ CAMPOS;;
32025;CARAPICUIBA;AD;6.702;;;
32025;CARAPICUIBA;AT;6.741;;;
32025;CARAPICUIBA;CA;8.674;;;
32025;CARAPICUIBA;VD;13.786;;;
32025;CARAPICUIBA;VI;2.363;;;
32025;CATANDUVA;RB;8.496;;;
32025;COSMOPOLIS;JG;1;;;
32025;COSMOPOLIS;MC;4.460;;;
32025;COTIA;CI;12.255;;;
32025;COTIA;CT;1.643;;;
32025;COTIA;GJ;9.436;;;
32025;CRAVINHOS;CB;20;;;
32025;CRUZEIRO;#;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_BINA;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_G1D23;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_G1I16;2;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_G1I40;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_G1I42;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_G1M10;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_G1M11;249;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_G1M19;679;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_G1M45;2;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_G1N58;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A1E;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A1F;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A61;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A75;7;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A76;8;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A77;2;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A78;4;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A79;4;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A80;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A81;2;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1A82;2;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1C27;11;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1D30;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1T03;1;SJ CAMPOS;;
32025;CRUZEIRO;DFBSA_O1V21;9;SJ CAMPOS;;
32025;CRUZEIRO;;100;SJ CAMPOS;;
32025;CRUZEIRO;NR;3.454;SJ CAMPOS;;
32025;DESCALVADO;IA;4;;;
32025;DESCALVADO;OG;1.509;;;
32025;DRACENA;RB;1.637;;;
32025;EMBU DAS ARTES;CV;4;;;
32025;EMBU DAS ARTES;EB;7.154;;;
32025;EMBU DAS ARTES;PI;10.153;;;
32025;EMBU GUACU;EG;3.006;;;
32025;EMBU GUACU;PF;1;;;
32025;ESPIRITO SANTO DO PINHAL;JB;2.121;;;
32025;ESPIRITO SANTO DO PINHAL;JI;4;;;
32025;FERNANDOPOLIS;GS;2.113;;;
32025;FERNANDOPOLIS;RD;1;;;
32025;FRANCA;CE;5.457;;;
32025;FRANCA;CS;1;;;
32025;FRANCA;DS;1;;;
32025;FRANCA;PM;5.512;;;
32025;GARCA;RB;1.514;;;
32025;GUARARAPES;#;1;;;
32025;GUARARAPES;MP;1.483;;;
32025;GUARATINGUETA;MF;5.869;SJ CAMPOS;;
32025;GUARATINGUETA;NG;4.582;SJ CAMPOS;;
32025;HORTOLANDIA;HT;15.120;;;
32025;HORTOLANDIA;SC;10.680;;;
32025;IBIUNA;GF;2;;;
32025;IBIUNA;VI;657;;;
32025;ILHABELA;#;1;SJ CAMPOS;;
32025;ILHABELA;BV;1.741;SJ CAMPOS;;
32025;ILHABELA;DT;1;SJ CAMPOS;;
32025;ILHABELA;FM;1.010;SJ CAMPOS;;
32025;ILHABELA;PF;2;SJ CAMPOS;;
32025;ILHABELA;RP;3.234;SJ CAMPOS;;
32025;ILHABELA;SM;1;SJ CAMPOS;;
32025;INDAIATUBA;#;2;;;
32025;INDAIATUBA;DP;30.069;;;
32025;INDAIATUBA;IV;2.855;;;
32025;INDAIATUBA;ML;1;;;
32025;INDAIATUBA;MR;10.581;;;
32025;ITAPECERICA DA SERRA;CM;1.045;;;
32025;ITAPECERICA DA SERRA;IS;5.878;;;
32025;ITAPETININGA;#;1;;;
32025;ITAPETININGA;PT;4.132;;;
32025;ITAPETININGA;QB;8.971;;;
32025;ITAPEVA;MP;3.605;;;
32025;ITAPEVI;AB;1.947;;;
32025;ITAPEVI;IV;13.162;;;
32025;ITAPEVI;QE;165;;;
32025;ITAPIRA;BR;3.310;;;
32025;ITAPOLIS;JI;7;;;
32025;ITAPOLIS;JS;1.894;;;
32025;ITATIBA;CS;17.205;JUNDIAI;;
32025;ITATIBA;MD;426;JUNDIAI;;
32025;ITU;CC;496;JUNDIAI;;
32025;ITU;DL;1;JUNDIAI;;
32025;ITU;FP;8.596;JUNDIAI;;
32025;ITU;PI;188;JUNDIAI;;
32025;ITU;RT;7.137;JUNDIAI;;
32025;ITUPEVA;#;2;JUNDIAI;;
32025;ITUPEVA;AM;1;JUNDIAI;;
32025;ITUPEVA;CF;782;JUNDIAI;;
32025;ITUPEVA;CX;4.216;JUNDIAI;;
32025;ITUPEVA;GU;202;JUNDIAI;;
32025;ITUPEVA;IA;1;JUNDIAI;;
32025;ITUPEVA;VI;1;JUNDIAI;;
32025;JABOTICABAL;SS;4.769;;;
32025;JACAREI;CF;8.212;SJ CAMPOS;;
32025;JACAREI;JM;17.660;SJ CAMPOS;;
32025;JACAREI;LN;2.523;SJ CAMPOS;;
32025;JAGUARIUNA;AE;4.814;;;
32025;JALES;RC;2.073;;;
32025;JANDIRA;JA;8.005;;;
32025;JANDIRA;SF;4.599;;;
32025;JAU;#;1;;;
32025;JAU;AG;12.702;;;
32025;JAU;SZ;548;;;
32025;JUNDIAI;BJ;12.450;JUNDIAI;;
32025;JUNDIAI;CB;3.385;JUNDIAI;;
32025;JUNDIAI;EM;6;JUNDIAI;;
32025;JUNDIAI;GC;15.130;JUNDIAI;;
32025;JUNDIAI;HB;3.706;JUNDIAI;;
32025;JUNDIAI;RA;1;JUNDIAI;;
32025;JUNDIAI;TN;54;JUNDIAI;;
32025;JUNDIAI;VI;18.918;JUNDIAI;;
32025;JUNDIAI;VP;3.648;JUNDIAI;;
32025;JUQUITIBA;JQ;445;;;
32025;LEME;AM;4.174;;;
32025;LEME;BO;303;;;
32025;LENCOIS PAULISTA;GP;4.854;;;
32025;LIMEIRA;#;1;;;
32025;LIMEIRA;CG;18.548;;;
32025;LIMEIRA;;0;;;
32025;LINS;SS;3.394;;;
32025;LORENA;VA;2.781;SJ CAMPOS;;
32025;LOUVEIRA;RK;1.376;;;
32025;LOUVEIRA;SA;401;;;
32025;MAIRINQUE;MQ;2.347;;;
32025;MAIRINQUE;PF;1;;;
32025;MAIRINQUE;PO;1.991;;;
32025;MAIRIPORA;AT;1;JUNDIAI;;
32025;MAIRIPORA;CE;1;JUNDIAI;;
32025;MAIRIPORA;CL;181;JUNDIAI;;
32025;MAIRIPORA;CP;503;JUNDIAI;;
32025;MAIRIPORA;GZ;2;JUNDIAI;;
32025;MAIRIPORA;JM;3;JUNDIAI;;
32025;MAIRIPORA;;1;JUNDIAI;;
32025;MAIRIPORA;PL;2;JUNDIAI;;
32025;MAIRIPORA;PP;3.294;JUNDIAI;;
32025;MAIRIPORA;PS;2;JUNDIAI;;
32025;MAIRIPORA;RB;7;JUNDIAI;;
32025;MAIRIPORA;SF;1;JUNDIAI;;
32025;MAIRIPORA;SI;2;JUNDIAI;;
32025;MAIRIPORA;SM;8;JUNDIAI;;
32025;MAIRIPORA;TP;2.518;JUNDIAI;;
32025;MAIRIPORA;VL;1;JUNDIAI;;
32025;MARILIA;DI;3.612;;;
32025;MARILIA;JA;11.518;;;
32025;MARILIA;PN;754;;;
32025;MARILIA;SR;3.808;;;
32025;MATAO;#;1;;;
32025;MATAO;MO;4.516;;;
32025;MIRASSOL;SP;1.432;;;
32025;MOCOCA;RB;2.088;;;
32025;MOGI GUAÇU;HC;3.665;;;
32025;MOGI GUACU;#;1;;;
32025;MOGI GUACU;HC;8.856;;;
